manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,age_categories,year,day,month
shot,unarmed,45.0,M,B,Indianapolis,IN,False,other,Car,False,Adult,2017,29,6
shot,toy weapon,41.0,M,H,Burbank,CA,False,attack,Not fleeing,False,Adult,2017,29,6
shot,undetermined,23.0,M,B,Marietta,GA,False,other,Not fleeing,False,Youth,2017,29,6
shot,Taser,37.0,M,H,Deltona,FL,False,other,Not fleeing,False,Adult,2017,29,6
shot,gun,35.0,F,W,Denver,CO,False,attack,Car,False,Adult,2017,30,6
shot,unarmed,23.0,M,W,Loveland,CO,False,attack,Foot,False,Youth,2017,30,6
shot,gun,33.0,M,H,Westminster,CO,False,other,Foot,False,Youth,2017,30,6
shot,gun,23.0,M,H,Glendale,AZ,False,other,Not fleeing,True,Youth,2017,1,7
shot,gun,37.0,M,B,Lawndale,IL,False,other,Not fleeing,True,Adult,2017,1,7
shot,knife,19.0,M,A,Fort Collins,CO,True,other,Not fleeing,True,Teenage,2017,1,7
shot,gun,39.0,M,W,Norfolk,VA,True,attack,Not fleeing,False,Adult,2017,2,7
shot,gun,53.0,M,W,Spokane,WA,False,other,Not fleeing,True,Senior Citizen,2017,3,7
shot,gun,51.0,M,W,Fishers,IN,True,attack,Not fleeing,False,Senior Citizen,2017,3,7
shot,gun,25.0,M,W,Hillsboro,OR,False,attack,Foot,False,Youth,2017,3,7
shot,gun,45.0,M,W,Bonaire,GA,False,undetermined,Not fleeing,False,Adult,2017,3,7
shot,gun,53.0,M,N,Pleasant View,CO,False,attack,Not fleeing,False,Senior Citizen,2017,4,7
shot,gun,42.0,M,B,Antioch,CA,False,other,Car,False,Adult,2017,4,7
shot,gun,35.0,M,W,Federal Heights,CO,False,undetermined,Not fleeing,False,Adult,2017,4,7
shot,gun,28.0,M,H,Albuquerque,NM,False,undetermined,Other,False,Youth,2017,4,7
shot,knife,36.0,M,B,Vandalia,OH,False,attack,Not fleeing,False,Adult,2017,4,7
shot,undetermined,32.0,M,H,Centerville,UT,True,undetermined,Car,False,Youth,2017,4,7
shot,gun,39.0,M,W,Belleville,IL,True,attack,Not fleeing,False,Adult,2017,4,7
shot,gun,46.0,M,W,Richland,WA,False,other,Not fleeing,False,Adult,2017,4,7
shot,gun,34.0,M,B,New York,NY,False,attack,Foot,False,Youth,2017,5,7
shot,gun,29.0,F,W,Des Moines,IA,False,attack,Foot,True,Youth,2017,5,7
shot,chainsaw,53.0,M,W,Maeystown,IL,False,other,Not fleeing,False,Senior Citizen,2017,5,7
shot,gun,45.0,M,W,Sallisaw,OK,False,attack,Not fleeing,False,Adult,2017,5,7
shot,unarmed,24.0,M,H,Vista,CA,False,undetermined,Foot,False,Youth,2017,5,7
shot,gun,51.0,M,W,Madison,ME,False,attack,Not fleeing,False,Senior Citizen,2017,5,7
shot,undetermined,35.0,M,H,Plant City,FL,False,other,Car,False,Adult,2017,6,7
shot,unarmed,27.0,M,B,Mamou,LA,False,other,Not fleeing,False,Youth,2017,6,7
shot,unarmed,33.0,M,B,Marietta,GA,True,attack,Not fleeing,False,Youth,2017,7,7
shot,undetermined,16.0,M,W,Huntsville,AL,False,attack,Car,False,Teenage,2017,7,7
shot,gun,30.0,M,B,Columbus,OH,False,undetermined,Not fleeing,True,Youth,2017,7,7
shot,knife,22.0,M,A,Lacey,WA,True,other,Not fleeing,False,Youth,2017,8,7
shot,knife,23.0,M,B,Crescent City,FL,True,other,Not fleeing,False,Youth,2017,8,7
shot,gun,50.0,F,W,Newton Grove,NC,False,attack,Not fleeing,False,Adult,2017,8,7
shot,gun,28.0,M,W,Uniontown,OH,False,attack,Not fleeing,False,Youth,2017,9,7
shot,gun,34.0,M,W,Bainbridge Island,WA,False,attack,Not fleeing,False,Youth,2017,9,7
shot,gun,24.0,M,H,Chicago,IL,False,attack,Foot,False,Youth,2017,9,7
shot,gun,54.0,M,B,Akron,OH,False,attack,Not fleeing,False,Senior Citizen,2017,9,7
shot,undetermined,26.0,M,W,Mt Airy,MD,False,attack,Not fleeing,False,Youth,2017,10,7
shot,gun,39.0,M,W,North Branch,MN,False,attack,Car,False,Adult,2017,10,7
shot,gun,34.0,M,W,Milwaukee,WI,True,other,Car,False,Youth,2017,11,7
shot,knife,27.0,M,W,Las Vegas,NV,True,undetermined,Not fleeing,True,Youth,2017,11,7
shot,gun,48.0,M,W,Poplar Bluff,MO,False,other,Not fleeing,False,Adult,2017,11,7
shot,knife,47.0,M,B,Leavenworth,KS,False,undetermined,Not fleeing,False,Adult,2017,11,7
shot,gun,54.0,M,W,Golden Valley,AZ,False,attack,Foot,False,Senior Citizen,2017,11,7
shot,gun,33.0,M,N,Oklahoma City,OK,False,attack,Not fleeing,False,Youth,2017,12,7
shot,undetermined,40.0,M,W,Lake View,SC,True,other,Not fleeing,False,Adult,2017,12,7
shot,blunt object,58.0,M,W,Grover Beach,CA,False,other,Not fleeing,False,Senior Citizen,2017,12,7
shot,gun,55.0,M,W,Pima,AZ,False,undetermined,Not fleeing,False,Senior Citizen,2017,13,7
shot,knife,47.0,M,W,Crystal Springs,FL,True,other,Not fleeing,False,Adult,2017,13,7
shot,knife,42.0,M,H,Goodyear,AZ,False,attack,Not fleeing,False,Adult,2017,13,7
shot,gun,29.0,M,H,Los Angeles,CA,False,undetermined,Foot,False,Youth,2017,15,7
shot,unarmed,40.0,F,W,Minneapolis,MN,False,undetermined,Not fleeing,False,Adult,2017,15,7
shot,gun,23.0,M,B,Moreno Valley,CA,True,other,Not fleeing,False,Youth,2017,15,7
shot,gun,23.0,M,W,Arlington,TX,False,attack,Foot,False,Youth,2017,15,7
shot,gun,25.0,F,B,Norfolk,VA,False,attack,Not fleeing,False,Youth,2017,17,7
shot,gun,52.0,M,H,Las Cruces,NM,False,attack,Not fleeing,True,Senior Citizen,2017,17,7
shot,gun,43.0,M,W,Culpeper,VA,False,attack,Car,False,Adult,2017,17,7
shot,gun,37.0,M,H,San Antonio,TX,False,attack,Not fleeing,False,Adult,2017,17,7
shot,gun,32.0,M,W,Clay,AL,True,attack,Not fleeing,False,Youth,2017,18,7
shot,gun,70.0,M,W,Springfield,OR,True,other,Not fleeing,False,Senior Citizen,2017,18,7
shot,gun,36.0,M,W,Eagar,AZ,False,other,Not fleeing,False,Adult,2017,18,7
shot,gun,24.0,M,W,Fair Oaks,CA,False,attack,Not fleeing,False,Youth,2017,19,7
shot,knife,24.0,M,H,Santa Fe,NM,True,other,Not fleeing,True,Youth,2017,19,7
shot,unarmed,38.0,M,O,Saginaw,MI,False,attack,Not fleeing,False,Adult,2017,19,7
shot,gun,52.0,M,W,Neosho,MO,False,attack,Not fleeing,False,Senior Citizen,2017,20,7
shot,gun,27.0,M,B,St. Louis,MO,False,attack,Car,False,Youth,2017,20,7
shot,gun,70.0,M,W,Paulden,AZ,False,attack,Not fleeing,True,Senior Citizen,2017,21,7
shot,knife,22.0,M,H,Santa Ana,CA,False,other,Not fleeing,False,Youth,2017,21,7
shot,gun,42.0,M,H,Mission,TX,False,attack,Foot,False,Adult,2017,21,7
shot,toy weapon,49.0,M,W,Spencer,MA,False,attack,Car,False,Adult,2017,23,7
shot,gun,59.0,M,W,Eau Claire,WI,True,attack,Not fleeing,False,Senior Citizen,2017,23,7
shot,gun,41.0,M,H,Southaven,MS,False,attack,Not fleeing,False,Adult,2017,23,7
shot,knife,34.0,M,W,Chico,CA,False,attack,Not fleeing,True,Youth,2017,23,7
shot,gun,31.0,M,W,St. Louis,MO,True,attack,Car,False,Youth,2017,24,7
shot,ax,23.0,M,W,Richmond,VA,True,other,Foot,False,Youth,2017,25,7
shot,gun,28.0,M,W,Jacksonville,FL,False,attack,Car,False,Youth,2017,25,7
shot,gun,33.0,M,H,Avondale,AZ,True,attack,Not fleeing,False,Youth,2017,25,7
shot,toy weapon,16.0,M,B,Marion,AR,False,attack,Not fleeing,False,Teenage,2017,25,7
shot,gun,35.0,M,W,Phoenix,AZ,False,attack,Other,False,Adult,2017,26,7
shot,gun,26.0,M,W,San Antonio,TX,False,attack,Not fleeing,False,Youth,2017,26,7
shot,knife,62.0,F,W,Vero Beach,FL,True,attack,Not fleeing,False,Senior Citizen,2017,26,7
shot,undetermined,25.0,M,B,Dayton,OH,False,attack,Car,False,Youth,2017,26,7
shot,gun,46.0,M,W,Los Angeles,CA,False,other,Not fleeing,False,Adult,2017,27,7
shot,gun,39.0,M,B,Homer,LA,False,attack,Car,False,Adult,2017,27,7
shot,gun,26.0,M,W,Grand Terrace,CA,False,attack,Not fleeing,False,Youth,2017,27,7
shot,blunt object,25.0,M,H,Avenal,CA,False,attack,Not fleeing,False,Youth,2017,27,7
shot,knife,31.0,M,W,Wenatchee,WA,False,other,Not fleeing,False,Youth,2017,27,7
shot,knife,35.0,M,H,Chowchilla,CA,False,attack,Not fleeing,False,Adult,2017,27,7
shot,knife,32.0,M,W,Glenville,NY,True,other,Not fleeing,False,Youth,2017,28,7
shot,gun,31.0,M,B,Kansas City,MO,False,attack,Not fleeing,False,Youth,2017,28,7
shot,undetermined,37.0,M,H,Albuquerque,NM,False,attack,Car,False,Adult,2017,28,7
shot,gun,48.0,M,W,Melba,ID,False,attack,Car,False,Adult,2017,29,7
shot,gun,29.0,M,B,Norco,CA,False,attack,Car,False,Youth,2017,29,7
shot,unarmed,28.0,M,B,Oshkosh,WI,False,attack,Car,True,Youth,2017,31,7
shot,gun,43.0,M,W,Albuquerque,NM,False,attack,Not fleeing,True,Adult,2017,31,7
shot and Tasered,gun,39.0,M,H,Los Banos,CA,True,attack,Not fleeing,False,Adult,2017,31,7
shot,knife,32.0,M,B,Brooklyn,NY,True,attack,Not fleeing,False,Youth,2017,31,7
shot,undetermined,37.0,M,B,Waco,TX,False,attack,Car,False,Adult,2017,1,8
shot,gun,39.0,M,W,Visalia,CA,False,attack,Foot,False,Adult,2017,1,8
shot,knife,42.0,M,W,Mt. Airy,NC,False,other,Not fleeing,False,Adult,2017,1,8
shot,gun,33.0,M,H,Yuba City,CA,False,attack,Not fleeing,False,Youth,2017,1,8
shot,gun,25.0,M,H,Las Vegas,NV,True,attack,Not fleeing,True,Youth,2017,1,8
shot,gun,29.0,M,B,Coushatta,LA,True,attack,Not fleeing,False,Youth,2017,2,8
shot,machete,45.0,M,H,Richmond,CA,False,attack,Car,False,Adult,2017,2,8
shot,gun,27.0,M,B,Atlanta,GA,False,attack,Not fleeing,False,Youth,2017,2,8
shot,undetermined,28.0,M,W,Mannington,WV,False,other,Car,False,Youth,2017,2,8
shot,gun,57.0,M,W,Lima,OH,False,attack,Not fleeing,False,Senior Citizen,2017,3,8
shot,gun,15.0,M,B,Gary,IN,False,attack,Foot,False,Teenage,2017,3,8
shot,gun,33.0,M,W,Surfside Beach,SC,True,attack,Not fleeing,False,Youth,2017,4,8
shot,gun,35.0,M,W,Spanish Springs,NV,False,other,Not fleeing,False,Adult,2017,4,8
shot,gun,47.0,M,B,San Diego,CA,False,other,Not fleeing,False,Adult,2017,4,8
shot,toy weapon,31.0,M,W,Lauderdale County,MS,True,attack,Not fleeing,True,Youth,2017,4,8
shot,gun,36.0,F,W,Marine City,MI,False,other,Not fleeing,False,Adult,2017,4,8
shot,gun,54.0,M,W,Mead Township,PA,False,other,Not fleeing,False,Senior Citizen,2017,4,8
shot,gun,24.0,M,W,New Straitsville,OH,False,attack,Not fleeing,False,Youth,2017,5,8
shot and Tasered,knife,35.0,M,H,Santa Rosa,CA,True,attack,Not fleeing,True,Adult,2017,5,8
shot,knife,32.0,M,W,Bon Aqua,TN,False,other,Foot,False,Youth,2017,6,8
shot,gun,28.0,M,B,Kansas City,MO,False,attack,Foot,False,Youth,2017,6,8
shot,knife,45.0,M,H,North Bergen,NJ,False,attack,Not fleeing,False,Adult,2017,7,8
shot,knife,29.0,M,H,Wichita,KS,False,other,Not fleeing,False,Youth,2017,7,8
shot,unarmed,36.0,M,W,Blue Summit,MO,False,other,Car,False,Adult,2017,7,8
shot,gun,23.0,M,W,Junction City,KS,True,attack,Not fleeing,False,Youth,2017,8,8
shot,gun,17.0,M,B,Dalton,IL,False,other,Other,False,Teenage,2017,8,8
shot,undetermined,20.0,M,B,Kent,WA,False,attack,Car,False,Teenage,2017,9,8
shot,gun,33.0,M,W,Dyer,IN,False,attack,Not fleeing,False,Youth,2017,10,8
shot,gun,49.0,M,W,Los Angeles,CA,False,attack,Not fleeing,False,Adult,2017,10,8
shot,gun,35.0,M,W,Channelview,TX,False,attack,Not fleeing,False,Adult,2017,11,8
shot,gun,31.0,M,B,Philadelphia,PA,True,other,Not fleeing,False,Youth,2017,11,8
shot,knife,35.0,M,H,Frederickstown,WA,False,attack,Not fleeing,False,Adult,2017,12,8
shot,gun,24.0,M,W,Habersham,GA,False,other,Not fleeing,False,Youth,2017,13,8
shot,gun,54.0,M,W,La Crosse,WI,False,other,Car,False,Senior Citizen,2017,13,8
shot,machete,41.0,M,W,Cosby,TN,False,attack,Foot,False,Adult,2017,13,8
shot,knife,50.0,M,B,Salt Lake City,UT,False,other,Foot,True,Adult,2017,13,8
shot,sword,46.0,M,B,Kennewick,WA,True,attack,Not fleeing,False,Adult,2017,13,8
shot,toy weapon,45.0,M,W,Colorado Springs,CO,False,attack,Foot,False,Adult,2017,14,8
shot,gun,20.0,M,W,Jacksonville,FL,False,attack,Not fleeing,False,Teenage,2017,14,8
shot,undetermined,37.0,M,B,Thomasville,GA,False,undetermined,Not fleeing,True,Adult,2017,15,8
shot,gun,34.0,M,B,Los Angeles,CA,False,undetermined,Foot,False,Youth,2017,16,8
shot,gun,54.0,M,W,Livermore,CA,True,attack,Not fleeing,False,Senior Citizen,2017,16,8
shot,undetermined,65.0,M,W,Crenshaw County,AL,False,undetermined,Not fleeing,False,Senior Citizen,2017,17,8
shot,knife,28.0,M,H,Phoenix,AZ,True,other,Not fleeing,False,Youth,2017,17,8
shot,knife,60.0,M,W,Bloomfield,NJ,False,other,Not fleeing,False,Senior Citizen,2017,18,8
shot,gun,26.0,M,W,Fairchance,PA,False,attack,Not fleeing,False,Youth,2017,18,8
shot,gun,25.0,M,B,Jacksonville,FL,False,attack,Not fleeing,False,Youth,2017,18,8
shot,Taser,32.0,M,W,Homewood,AL,False,attack,Not fleeing,False,Youth,2017,19,8
shot,gun,44.0,M,W,Yellville,AR,False,other,Not fleeing,False,Adult,2017,20,8
shot,gun,32.0,M,B,Brick,NJ,False,attack,Not fleeing,False,Youth,2017,20,8
shot,undetermined,35.0,M,W,Madera,CA,False,other,Foot,False,Adult,2017,20,8
shot,toy weapon,42.0,M,W,Morganton,NC,False,attack,Not fleeing,False,Adult,2017,21,8
shot,gun,66.0,M,W,Colorado City,CO,False,attack,Not fleeing,False,Senior Citizen,2017,21,8
shot,knife,22.0,M,W,Franklin,WI,True,other,Other,False,Youth,2017,21,8
shot,gun,51.0,M,B,Steubenville,OH,False,attack,Not fleeing,False,Senior Citizen,2017,21,8
shot,gun,64.0,M,W,Pardeeville,WI,False,attack,Not fleeing,False,Senior Citizen,2017,21,8
shot,knife,30.0,F,B,St. Louis,MO,False,attack,Not fleeing,False,Youth,2017,22,8
shot,undetermined,71.0,M,H,Albuquerque,NM,False,attack,Car,False,Senior Citizen,2017,22,8
shot,knife,30.0,M,W,Orcutt,CA,False,other,Foot,False,Youth,2017,22,8
shot,gun,48.0,M,W,Los Angeles,CA,False,other,Not fleeing,False,Adult,2017,22,8
shot,gun,56.0,M,W,Durham,CA,True,attack,Not fleeing,False,Senior Citizen,2017,22,8
shot,gun,26.0,F,W,Olathe,KS,True,other,Not fleeing,False,Youth,2017,23,8
shot,gun,28.0,M,W,Waterford Township,MI,True,other,Not fleeing,False,Youth,2017,24,8
shot,gun,19.0,M,H,Lemon Grove,CA,False,attack,Foot,False,Teenage,2017,24,8
shot,gun,24.0,M,B,Orange,NJ,False,other,Foot,False,Youth,2017,24,8
shot,gun,44.0,M,W,Jacksonville,FL,False,other,Not fleeing,False,Adult,2017,25,8
shot,gun,28.0,F,W,Sunrise,FL,True,undetermined,Not fleeing,False,Youth,2017,25,8
shot,unarmed,47.0,M,B,Woodville,GA,False,attack,Foot,False,Adult,2017,25,8
shot,gun,18.0,M,B,Pine Bluff,AR,False,attack,Foot,False,Teenage,2017,26,8
shot,gun,26.0,M,H,Farmington,NM,False,attack,Not fleeing,False,Youth,2017,27,8
shot,gun,33.0,M,W,Kettering,OH,False,other,Not fleeing,False,Youth,2017,27,8
shot,knife,34.0,M,W,Sharpsburg,KY,False,attack,Foot,False,Youth,2017,27,8
shot,gun,62.0,M,W,New Milford,CT,False,attack,Foot,False,Senior Citizen,2017,28,8
shot,undetermined,24.0,M,B,Newton,KS,True,attack,Car,True,Youth,2017,28,8
shot,baseball bat,55.0,M,B,Evansville,IN,True,other,Not fleeing,True,Senior Citizen,2017,29,8
shot,gun,68.0,M,W,Jacksonville,AL,False,attack,Not fleeing,False,Senior Citizen,2017,29,8
shot,gun,22.0,M,W,Lincoln Parish,LA,False,attack,Not fleeing,False,Youth,2017,29,8
shot,gun,46.0,F,W,Watagua,TX,True,other,Not fleeing,False,Adult,2017,29,8
shot,unarmed,27.0,M,B,Miami,FL,False,other,Foot,False,Youth,2017,30,8
shot,gun,32.0,M,N,Sacramento,CA,False,attack,Car,False,Youth,2017,30,8
shot,gun,22.0,M,H,Bakersfield,CA,False,attack,Not fleeing,False,Youth,2017,31,8
shot,gun,54.0,F,W,Fort Myers,FL,False,attack,Not fleeing,False,Senior Citizen,2017,31,8
shot,toy weapon,32.0,M,W,Poultney,VT,True,attack,Not fleeing,False,Youth,2017,1,9
shot,unknown weapon,45.0,M,W,Mount Hope,WI,False,other,Foot,False,Adult,2017,1,9
shot,knife,36.0,M,W,Pittsfield,MA,True,other,Foot,False,Adult,2017,1,9
shot,gun,35.0,M,W,Beaumont,CA,False,attack,Not fleeing,False,Adult,2017,2,9
shot,gun,37.0,M,B,Milwaukee,WI,False,attack,Not fleeing,False,Adult,2017,3,9
shot,gun,47.0,M,W,Longview,WA,False,other,Not fleeing,False,Adult,2017,3,9
shot,unarmed,30.0,M,W,Akron,OH,True,attack,Not fleeing,True,Youth,2017,3,9
shot,undetermined,31.0,M,B,Myrtle Beach,SC,False,attack,Car,False,Youth,2017,3,9
shot and Tasered,chair,52.0,M,W,Columbus,GA,False,attack,Not fleeing,False,Senior Citizen,2017,4,9
shot,knife,44.0,M,W,Toledo,OH,False,attack,Not fleeing,False,Adult,2017,4,9
shot,undetermined,35.0,F,W,Spring,TX,False,attack,Car,False,Adult,2017,5,9
shot,gun,67.0,M,W,Hohenwald,TN,False,other,Not fleeing,False,Senior Citizen,2017,5,9
shot,knife,16.0,M,W,Kendale Lakes,FL,False,attack,Not fleeing,False,Teenage,2017,5,9
shot,gun,29.0,M,H,Charlotte,NC,False,other,Not fleeing,False,Youth,2017,6,9
shot,unarmed,42.0,M,W,Los Angeles,CA,False,attack,Not fleeing,False,Adult,2017,6,9
shot,knife,31.0,M,B,New York,NY,True,other,Not fleeing,True,Youth,2017,6,9
shot,gun,41.0,M,B,Sacramento,CA,False,attack,Car,False,Adult,2017,7,9
shot,gun,45.0,M,W,Amarillo,TX,False,attack,Not fleeing,False,Adult,2017,8,9
shot,undetermined,50.0,M,W,Monett,MO,True,other,Not fleeing,False,Adult,2017,8,9
shot,gun,26.0,M,B,Arcata,CA,False,attack,Not fleeing,False,Youth,2017,9,9
shot,gun,22.0,M,H,Youngtown,AZ,False,attack,Not fleeing,False,Youth,2017,10,9
shot,gun,72.0,M,W,Huntersville,NC,False,attack,Not fleeing,False,Senior Citizen,2017,10,9
shot,gun,58.0,M,H,Tacoma,WA,False,attack,Not fleeing,False,Senior Citizen,2017,10,9
shot,gun,32.0,M,W,Plano,TX,False,attack,Not fleeing,False,Youth,2017,10,9
shot,undetermined,19.0,M,H,Chicago,IL,False,attack,Not fleeing,True,Teenage,2017,10,9
shot,unknown weapon,25.0,M,N,Great Falls,MT,False,other,Foot,False,Youth,2017,11,9
shot,gun,48.0,M,W,Hixson,TN,False,attack,Car,False,Adult,2017,11,9
shot,toy weapon,39.0,M,H,Bassett,CA,False,attack,Not fleeing,False,Adult,2017,11,9
shot,gun,31.0,M,H,Quartzsite,AZ,False,attack,Car,False,Youth,2017,13,9
shot,knife,50.0,M,W,Frametown,WV,False,attack,Not fleeing,False,Adult,2017,14,9
shot,crowbar,15.0,M,H,Haymarket,VA,False,other,Not fleeing,False,Teenage,2017,15,9
shot,undetermined,48.0,M,W,Hallandale Beach,FL,True,attack,Car,False,Adult,2017,15,9
shot,unarmed,32.0,M,H,San Jose,CA,False,other,Car,False,Youth,2017,15,9
shot,knife,21.0,M,W,Atlanta,GA,True,other,Not fleeing,False,Teenage,2017,16,9
shot and Tasered,knife,40.0,M,H,Los Angeles,CA,False,other,Not fleeing,False,Adult,2017,17,9
shot,gun,37.0,M,W,Oak Harbor,WA,True,attack,Not fleeing,False,Adult,2017,17,9
shot,gun,21.0,M,B,West Milford,WV,False,attack,Foot,False,Teenage,2017,17,9
shot,gun,33.0,M,W,Piedmont,AL,True,other,Not fleeing,False,Youth,2017,18,9
shot,gun and knife,25.0,M,W,Monroe,NC,False,attack,Car,True,Youth,2017,19,9
shot,gun,55.0,M,W,Independence,VA,True,attack,Not fleeing,False,Senior Citizen,2017,19,9
shot,undetermined,53.0,M,W,Bernice,LA,False,undetermined,Not fleeing,False,Senior Citizen,2017,19,9
shot,gun,35.0,M,W,La Porte,TX,True,attack,Not fleeing,False,Adult,2017,19,9
shot,knife,27.0,M,W,Chula Vista,CA,True,attack,Not fleeing,False,Youth,2017,19,9
shot,pipe,35.0,M,H,Oklahoma City,OK,False,other,Not fleeing,False,Adult,2017,20,9
shot,gun,25.0,M,B,Peoria,IL,True,other,Not fleeing,False,Youth,2017,20,9
shot,gun,31.0,M,B,Huntsville,AL,True,attack,Not fleeing,False,Youth,2017,20,9
shot,gun,70.0,M,W,Boswell,OK,False,attack,Car,False,Senior Citizen,2017,21,9
shot,knife,40.0,M,W,Tacoma,WA,True,other,Not fleeing,False,Adult,2017,21,9
shot,undetermined,25.0,M,O,Denver,CO,False,other,Car,False,Youth,2017,21,9
shot,undetermined,38.0,M,H,Rockwall,TX,False,attack,Car,False,Adult,2017,21,9
shot,gun and knife,26.0,M,H,Oceanside,CA,False,attack,Not fleeing,False,Youth,2017,22,9
shot,gun,27.0,M,O,Huntington Beach,CA,True,attack,Not fleeing,False,Youth,2017,22,9
shot,undetermined,35.0,M,W,Denver,CO,False,other,Not fleeing,False,Adult,2017,22,9
shot,gun,28.0,M,W,Mesa,AZ,True,attack,Not fleeing,False,Youth,2017,22,9
shot,gun,40.0,M,W,Hattiesburg,MS,False,attack,Not fleeing,False,Adult,2017,22,9
shot,undetermined,44.0,M,W,Brooksville,FL,True,attack,Car,False,Adult,2017,22,9
shot,gun,39.0,M,B,San Francisco,CA,False,other,Not fleeing,True,Adult,2017,24,9
shot,gun,24.0,M,W,New Castle,IN,False,attack,Foot,False,Youth,2017,24,9
shot,gun,32.0,M,B,Palmetto,FL,False,attack,Foot,False,Youth,2017,25,9
shot,Taser,31.0,M,W,Las Vegas,NV,True,attack,Not fleeing,True,Youth,2017,25,9
shot,gun,50.0,M,W,Fairview,TN,False,attack,Not fleeing,False,Adult,2017,26,9
shot,gun,31.0,M,W,Eugene,OR,False,attack,Not fleeing,False,Youth,2017,26,9
shot,gun,50.0,M,W,Coolin,ID,False,other,Not fleeing,False,Adult,2017,26,9
shot,gun,45.0,M,B,Emeryville,CA,False,attack,Car,False,Adult,2017,27,9
shot,gun,44.0,M,W,Spring Hill,FL,False,attack,Car,False,Adult,2017,27,9
shot,gun,48.0,M,W,Griffin,GA,True,attack,Not fleeing,False,Adult,2017,27,9
shot,gun,30.0,M,N,Topeka,KS,False,attack,Foot,False,Youth,2017,28,9
shot,baton,39.0,M,W,Salt Lake City,UT,False,other,Not fleeing,False,Adult,2017,28,9
shot,gun,44.0,M,W,Columbua,IN,False,attack,Car,False,Adult,2017,30,9
shot,gun,28.0,M,B,Palatka,FL,False,other,Not fleeing,False,Youth,2017,30,9
shot,undetermined,24.0,M,H,Hialeah,FL,False,attack,Car,False,Youth,2017,1,10
shot,gun,27.0,M,B,West Burlington,IA,False,other,Other,True,Youth,2017,1,10
shot,knife,34.0,M,W,Canton Township,PA,True,other,Not fleeing,False,Youth,2017,1,10
shot,unarmed,41.0,M,W,Seward,AK,False,other,Car,True,Adult,2017,1,10
shot,gun,26.0,M,W,North Fort Collins,CO,False,attack,Not fleeing,True,Youth,2017,1,10
shot,gun and sword,38.0,M,W,St. Louis,MO,True,other,Not fleeing,False,Adult,2017,1,10
shot,gun,33.0,M,W,Parkton,NC,True,attack,Not fleeing,False,Youth,2017,2,10
shot,gun,22.0,M,W,West Ouachita,LA,False,other,Foot,False,Youth,2017,2,10
shot,pipe,40.0,M,W,Jefferson City,MO,False,attack,Not fleeing,False,Adult,2017,3,10
shot,undetermined,34.0,M,W,Spokane,WA,True,other,Not fleeing,False,Youth,2017,4,10
shot,gun,48.0,F,B,Canandaigua,NY,False,attack,Not fleeing,False,Adult,2017,4,10
shot,gun,37.0,M,B,Thomas County,GA,False,attack,Not fleeing,False,Adult,2017,4,10
shot,gun,67.0,M,W,Mesa,AZ,False,other,Not fleeing,False,Senior Citizen,2017,4,10
shot,unarmed,35.0,M,W,Hiram,GA,False,other,Not fleeing,False,Adult,2017,5,10
shot,knife,29.0,M,H,Finney County,KS,True,other,Not fleeing,False,Youth,2017,5,10
shot,gun,28.0,M,A,St. Paul,MN,False,attack,Not fleeing,True,Youth,2017,5,10
shot,gun,40.0,M,W,Leeds,AL,False,attack,Not fleeing,False,Adult,2017,5,10
shot,knife,31.0,M,H,Brownsville,TX,False,attack,Not fleeing,False,Youth,2017,5,10
shot,undetermined,28.0,M,H,Duarte,CA,False,undetermined,Not fleeing,False,Youth,2017,6,10
shot,gun,51.0,M,W,Golden,CO,False,attack,Car,False,Senior Citizen,2017,6,10
shot,gun,47.0,M,W,Perryopolis,PA,True,other,Not fleeing,False,Adult,2017,6,10
shot and Tasered,knife,35.0,M,H,Orlando,FL,True,attack,Not fleeing,False,Adult,2017,6,10
shot,gun,52.0,M,H,Miami,FL,False,other,Foot,False,Senior Citizen,2017,6,10
shot,gun,25.0,M,W,Charleston,WV,True,attack,Car,False,Youth,2017,7,10
shot,machete,35.0,M,H,Abingdon,VA,False,other,Foot,False,Adult,2017,8,10
shot,gun,34.0,F,H,Mesa,AZ,True,undetermined,Foot,False,Youth,2017,8,10
